0,0,0,0,0,0,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,BAYVIEW,CENTRAL,INGLESIDE,MISSION,NORTHERN,PARK,RICHMOND,SOUTHERN,TARAVAL,TENDERLOIN,X,Y,crime
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01653,0.41932,4
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01653,0.41932,30
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01653,0.41932,21
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.01599,0.41966,20
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.01599,0.41966,20
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.01583,0.41989,20
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01641,0.4194,16
0.5,0.8660254038,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01665,0.41946,36
0.2588190451,0.9659258263,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01652,0.41934,16
0.2588190451,0.9659258263,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.01605,0.41905,21
0.2588190451,0.9659258263,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.01588,0.41985,20
0.2588190451,0.9659258263,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.01589,0.41986,16
0.2588190451,0.9659258263,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.01578,0.41985,25
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01639,0.41931,6
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.01639,0.41931,21
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.01592,0.41942,37
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0159,0.41989,20
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.01579,0.41973,21
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.01597,0.41957,21
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.01635,0.4198,1
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.01635,0.4198,1
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.01587,0.41982,32
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.01603,0.41913,21
0,1,0.4853019625,-0.8743466161,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.01607,0.41915,20
-0.2588190451,0.9659258263,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.01609,0.41969,21
-0.2588190451,0.9659258263,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.01574,0.41948,38
-0.2588190451,0.9659258263,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41959,16
-0.2588190451,0.9659258263,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.01621,0.41972,19
-0.2588190451,0.9659258263,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.01584,0.41984,20
-0.2588190451,0.9659258263,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0158,0.41907,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01624,0.419,25
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.01567,0.41933,21
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0164,0.41951,21
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01575,0.41982,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.016,0.41965,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41944,36
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0158,0.41989,15
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0158,0.41989,28
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0158,0.41989,28
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01582,0.41948,21
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.01604,0.41983,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.01593,0.41985,21
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0158,0.41973,21
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01579,0.41998,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01584,0.41999,13
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01584,0.41999,27
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01606,0.41915,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.01608,0.41985,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01618,0.41935,16
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0161,0.419,36
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01632,0.41905,21
-0.5,0.8660254038,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01632,0.41952,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.01603,0.41965,36
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01571,0.41993,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0159,0.42007,13
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.01631,0.4198,34
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01594,0.41939,36
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01595,0.41965,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01623,0.41915,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01578,0.42,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01578,0.42,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0158,0.4192,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01594,0.41972,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01589,0.41986,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01574,0.41992,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01594,0.41902,1
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01662,0.41939,36
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01589,0.41986,16
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01664,0.41938,36
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01609,0.41913,36
-0.7071067812,0.7071067812,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01597,0.41943,36
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01623,0.41915,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01584,0.41941,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.01585,0.41982,20
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.01569,0.41949,36
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01606,0.41947,4
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.01615,0.41945,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.01569,0.41931,21
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01595,0.42007,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01587,0.41978,1
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01631,0.41953,20
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.01596,0.41974,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0164,0.41921,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01582,0.41987,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01575,0.41975,16
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01604,0.41931,36
-0.8660254038,0.5,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01571,0.41975,13
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0159,0.41976,20
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.01637,0.41975,23
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.01637,0.41975,7
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.01637,0.41975,7
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.01586,0.41982,21
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01601,0.41964,37
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01601,0.41964,7
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01604,0.41947,36
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01618,0.41935,16
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01601,0.41964,20
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.01605,0.41982,16
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01567,0.41981,1
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41962,21
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41962,20
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0159,0.42004,16
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0159,0.41985,1
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0159,0.41985,1
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0159,0.4196,36
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01661,0.41941,4
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41943,4
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01584,0.4199,35
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0158,0.41973,16
-0.9659258263,0.2588190451,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.01577,0.41958,16
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01579,0.41998,16
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.01565,0.41931,21
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.01608,0.41972,20
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0158,0.41979,16
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01575,0.41977,16
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41959,35
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.01627,0.41974,16
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.01573,0.41975,20
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01583,0.41987,16
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01584,0.41999,13
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01601,0.41923,1
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.01583,0.41984,30
-1,-1.83697019872E-16,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.01583,0.41984,7
